,X_1,Y_1,Z_1,t_1,X_2,Y_2,Z_2,t_2,X_3,Y_3,Z_3,t_3,X_4,Y_4,Z_4,t_4,X_5,Y_5,Z_5,t_5,X_6,Y_6,Z_6,t_6,X_7,Y_7,Z_7,t_7,X_8,Y_8,Z_8,t_8,X_9,Y_9,Z_9,t_9,X_10,Y_10,Z_10,t_10,X_11,Y_11,Z_11,t_11,X_12,Y_12,Z_12,t_12,X_13,Y_13,Z_13,t_13,X_14,Y_14,Z_14,t_14,X_15,Y_15,Z_15,t_15,X_16,Y_16,Z_16,t_16,X_17,Y_17,Z_17,t_17,X_18,Y_18,Z_18,t_18,X_19,Y_19,Z_19,t_19,X_20,Y_20,Z_20,t_20,X_21,Y_21,Z_21,t_21,X_22,Y_22,Z_22,t_22,X_23,Y_23,Z_23,t_23,X_24,Y_24,Z_24,t_24,X_25,Y_25,Z_25,t_25,X_26,Y_26,Z_26,t_26,X_27,Y_27,Z_27,t_27,X_28,Y_28,Z_28,t_28,X_29,Y_29,Z_29,t_29,X_30,Y_30,Z_30,t_30,X_31,Y_31,Z_31,t_31,X_32,Y_32,Z_32,t_32,X_33,Y_33,Z_33,t_33,X_34,Y_34,Z_34,t_34,X_35,Y_35,Z_35,t_35,X_36,Y_36,Z_36,t_36,clusters_bit,clusters_num,theta,phi
3678,-25.359,5.885,-6.684,2473.72,-37.609,5.885,-6.684,2338.047,-37.609,-7.315,-6.684,2340.008,,,,,-25.359,37.335,-6.684,2281.967,,,,,-37.609,24.135,-6.684,2332.422,-25.359,24.135,-6.684,2349.533,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2356.5,22.469,10.956,-15.266,2325.638,22.469,-3.952,-15.346,2310.909,37.369,-3.952,-15.076,2349.927,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2357.79,-2.794,-56.16,-15.911,2340.408,-2.794,-70.539,-15.931,2316.815,6.915,-70.539,-16.101,2546.928,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2363.378,26.94,-16.802,-15.456,2326.113,,,,,42.14,-32.102,-14.686,2346.347,,,,,,,,,,,,,,,,,171,9,0.9363691436949578,3.567627524001609
3679,-25.359,5.885,-6.684,2347.188,-37.609,5.885,-6.684,2326.449,-37.609,-7.315,-6.684,2356.319,-25.359,-7.315,-6.684,2371.174,-25.359,37.335,-6.684,2348.419,,,,,-37.609,24.135,-6.684,2348.894,,,,,6.479,12.65,0.0,2355.019,-6.872,12.65,0.0,2330.232,-6.872,-12.63,0.0,2372.104,6.479,-12.63,0.0,2387.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2353.993,26.94,-16.802,-15.456,2292.294,,,,,,,,,,,,,-37.255,-25.745,-7.364,2329.103,-37.255,-39.545,-7.339,2322.715,-25.359,-39.545,-7.279,2348.019,391,9,0.7792895110154682,2.404540110472588
3680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2343.545,,,,,-6.872,-12.63,0.0,2263.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.8737118235483614,4.004308902850591
3681,,,,,-37.609,5.885,-6.684,2332.312,-37.609,-7.315,-6.684,2348.794,-25.359,-7.315,-6.684,2379.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7983135998622064,2.628116787653062
3682,,,,,,,,,,,,,,,,,-25.359,37.335,-6.684,2781.0,-37.609,37.335,-6.684,2347.654,,,,,-25.359,24.135,-6.684,2349.238,6.479,12.65,0.0,2390.219,-6.872,12.65,0.0,2358.804,,,,,6.479,-12.63,0.0,2338.586,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2345.042,,,,,22.977,28.482,-16.111,2281.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.255,-25.745,-7.364,2353.152,-37.255,-39.545,-7.339,2342.119,,,,,278,7,1.1349876125719125,3.857177646907468
3683,-25.359,5.885,-6.684,2339.135,,,,,,,,,-25.359,-7.315,-6.684,2351.708,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2587.483,-6.872,12.65,0.0,2336.342,-6.872,-12.63,0.0,2351.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2341.528,26.94,-16.802,-15.456,2307.036,,,,,42.14,-32.102,-14.686,2351.467,,,,,,,,,,,,,,,,,133,5,0.8487536152448425,2.849773602656341
3684,-25.359,5.885,-6.684,2376.94,-37.609,5.885,-6.684,2363.045,-37.609,-7.315,-6.684,2341.866,-25.359,-7.315,-6.684,2357.181,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2377.988,-6.872,12.65,0.0,2358.429,-6.872,-12.63,0.0,2312.345,,,,,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2377.883,,,,,22.977,28.482,-16.111,2329.66,37.367,28.482,-16.511,2348.904,,,,,,,,,,,,,,,,,-9.541,53.623,-17.031,2360.533,-20.557,64.708,-17.796,2374.628,-20.557,53.623,-17.501,2342.387,-9.541,42.539,-16.931,2337.916,42.14,-16.802,-15.136,2371.982,26.94,-16.802,-15.456,2344.083,,,,,42.14,-32.102,-14.686,2340.758,-25.359,-25.745,-7.329,2371.719,-37.255,-25.745,-7.364,2351.386,-37.255,-39.545,-7.339,2328.774,-25.359,-39.545,-7.279,2347.383,469,11,0.7197737835224616,4.18285608532961
3685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2375.894,22.469,10.956,-15.266,2338.371,22.469,-3.952,-15.346,2359.388,37.369,-3.952,-15.076,2391.95,37.369,45.572,-16.166,2374.021,22.977,45.572,-16.461,2350.432,22.977,28.482,-16.111,2360.285,37.367,28.482,-16.511,2379.462,6.915,-56.16,-16.151,2368.909,-2.794,-56.16,-15.911,2346.938,-2.794,-70.539,-15.931,2351.5,6.915,-70.539,-16.101,2369.37,-9.541,53.623,-17.031,2364.508,-20.557,64.708,-17.796,2356.025,-20.557,53.623,-17.501,2348.438,-9.541,42.539,-16.931,2381.213,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2357.798,-37.255,-25.745,-7.364,2346.958,-37.255,-39.545,-7.339,2342.142,-25.359,-39.545,-7.279,2400.4,376,9,0.7374016089676042,2.8220228675496313
3686,-25.359,5.885,-6.684,2341.661,,,,,-37.609,-7.315,-6.684,2355.83,-25.359,-7.315,-6.684,2373.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,1906.942,,,,,26.94,-32.102,-15.456,2332.573,42.14,-32.102,-14.686,2349.408,,,,,,,,,,,,,,,,,129,3,0.896575636749487,2.137679267842655
3687,-25.359,5.885,-6.684,2373.587,-37.609,5.885,-6.684,2351.063,-37.609,-7.315,-6.684,2335.028,-25.359,-7.315,-6.684,2356.715,-25.359,37.335,-6.684,2377.368,-37.609,37.335,-6.684,2359.185,-37.609,24.135,-6.684,2330.896,-25.359,24.135,-6.684,2356.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.977,45.572,-16.461,2351.676,22.977,28.482,-16.111,2317.794,,,,,6.915,-56.16,-16.151,2343.931,,,,,-2.794,-70.539,-15.931,2319.571,6.915,-70.539,-16.101,2306.144,-9.541,53.623,-17.031,2373.137,-20.557,64.708,-17.796,2374.54,-20.557,53.623,-17.501,2348.039,-9.541,42.539,-16.931,2352.71,42.14,-16.802,-15.136,2352.69,,,,,26.94,-32.102,-15.456,2332.912,,,,,,,,,,,,,,,,,,,,,243,11,0.8655087760639881,3.846182072619904
3688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.469,-3.952,-15.346,2313.412,37.369,-3.952,-15.076,2347.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.255,-25.745,-7.364,2347.475,-37.255,-39.545,-7.339,2352.112,,,,,264,3,1.1845549633285515,2.1476276445790226
3689,,,,,-37.609,5.885,-6.684,2349.473,-37.609,-7.315,-6.684,2337.99,-25.359,-7.315,-6.684,2355.423,-25.359,37.335,-6.684,2348.017,,,,,-37.609,24.135,-6.684,2310.844,-25.359,24.135,-6.684,2706.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2383.553,26.94,-16.802,-15.456,2360.304,26.94,-32.102,-15.456,2339.029,42.14,-32.102,-14.686,2367.951,,,,,,,,,,,,,,,,,131,5,0.7787659122398698,3.8282051813243623
3690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2350.028,-6.872,12.65,0.0,2333.671,-6.872,-12.63,0.0,2391.658,6.479,-12.63,0.0,2405.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.8909905831431052,1.9643680731196178
3691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2358.393,-6.872,12.65,0.0,2335.646,-6.872,-12.63,0.0,2766.138,6.479,-12.63,0.0,2401.575,37.369,10.956,-14.946,2355.651,22.469,10.956,-15.266,2338.337,22.469,-3.952,-15.346,2361.563,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2358.581,-2.794,-56.16,-15.911,2391.428,,,,,6.915,-70.539,-16.101,2349.713,-9.541,53.623,-17.031,2371.573,-20.557,64.708,-17.796,2338.256,-20.557,53.623,-17.501,2352.754,-9.541,42.539,-16.931,2389.692,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2354.661,-37.255,-25.745,-7.364,2346.386,-37.255,-39.545,-7.339,2368.1,,,,,364,9,0.8292059276225059,2.3500858378103646
3692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2365.902,26.94,-16.802,-15.456,2336.703,26.94,-32.102,-15.456,2354.777,,,,,,,,,,,,,,,,,,,,,128,1,0.8126252997285599,2.646617277724201
3693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2356.936,-6.872,12.65,0.0,2317.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.9667378726796592,2.7262042916151428
3694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.977,45.572,-16.461,2349.654,,,,,37.367,28.482,-16.511,2334.16,,,,,,,,,,,,,,,,,-9.541,53.623,-17.031,2351.524,-20.557,64.708,-17.796,2352.053,-20.557,53.623,-17.501,2327.218,-9.541,42.539,-16.931,2326.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,3,0.7822565707438585,4.028045380677713
3695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.794,-56.16,-15.911,2346.495,-2.794,-70.539,-15.931,2329.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,1.0168288222118964,3.9983747833938095
3696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2315.5,,,,,,,,,37.369,-3.952,-15.076,2351.372,,,,,,,,,,,,,,,,,,,,,-2.794,-56.16,-15.911,2351.272,-2.794,-70.539,-15.931,2267.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3,1.0885618544688633,3.8193040021391917
3697,,,,,-37.609,5.885,-6.684,2315.179,-37.609,-7.315,-6.684,2326.556,-25.359,-7.315,-6.684,2357.787,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2358.524,-6.872,12.65,0.0,2333.842,-6.872,-12.63,0.0,2396.05,6.479,-12.63,0.0,2407.146,,,,,,,,,,,,,,,,,,,,,,,,,22.977,28.482,-16.111,2323.612,37.367,28.482,-16.511,2351.021,6.915,-56.16,-16.151,2333.492,-2.794,-56.16,-15.911,2322.413,,,,,6.915,-70.539,-16.101,2355.545,,,,,,,,,-20.557,53.623,-17.501,2302.419,-9.541,42.539,-16.931,2355.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,9,1.1798425743481666,2.357939819444339
3698,,,,,-37.609,5.885,-6.684,2338.865,-37.609,-7.315,-6.684,2357.231,-25.359,-7.315,-6.684,2578.404,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2353.336,-6.872,12.65,0.0,2330.362,-6.872,-12.63,0.0,2360.817,6.479,-12.63,0.0,2380.872,37.369,10.956,-14.946,2355.913,22.469,10.956,-15.266,2376.693,22.469,-3.952,-15.346,2348.632,37.369,-3.952,-15.076,2381.229,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2355.68,,,,,-2.794,-70.539,-15.931,2347.738,6.915,-70.539,-16.101,2362.378,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2361.71,26.94,-16.802,-15.456,2335.73,26.94,-32.102,-15.456,2360.508,42.14,-32.102,-14.686,2386.294,-25.359,-25.745,-7.329,2344.037,-37.255,-25.745,-7.364,2321.985,,,,,,,,,429,11,0.757472895365539,2.502104015659071
3699,-25.359,5.885,-6.684,2395.048,-37.609,5.885,-6.684,2363.041,-37.609,-7.315,-6.684,2341.484,-25.359,-7.315,-6.684,2353.318,-25.359,37.335,-6.684,2371.888,-37.609,37.335,-6.684,2359.202,-37.609,24.135,-6.684,2331.065,-25.359,24.135,-6.684,2356.328,6.479,12.65,0.0,2400.838,-6.872,12.65,0.0,2383.221,-6.872,-12.63,0.0,2348.54,6.479,-12.63,0.0,2348.491,37.369,10.956,-14.946,2356.2,22.469,10.956,-15.266,2294.129,,,,,37.369,-3.952,-15.076,2278.096,37.369,45.572,-16.166,2408.065,22.977,45.572,-16.461,2356.552,22.977,28.482,-16.111,2316.947,37.367,28.482,-16.511,2342.642,6.915,-56.16,-16.151,2377.163,-2.794,-56.16,-15.911,2370.863,-2.794,-70.539,-15.931,2344.472,6.915,-70.539,-16.101,2346.291,-9.541,53.623,-17.031,2376.153,-20.557,64.708,-17.796,2384.843,-20.557,53.623,-17.501,2358.477,-9.541,42.539,-16.931,2347.535,42.14,-16.802,-15.136,2386.569,26.94,-16.802,-15.456,2358.925,26.94,-32.102,-15.456,2333.538,42.14,-32.102,-14.686,2357.125,-25.359,-25.745,-7.329,2360.93,-37.255,-25.745,-7.364,2351.238,-37.255,-39.545,-7.339,2331.03,-25.359,-39.545,-7.279,2353.032,511,17,0.7791149780902688,4.172384109817644
3700,-25.359,5.885,-6.684,2368.538,-37.609,5.885,-6.684,2361.63,-37.609,-7.315,-6.684,2336.045,-25.359,-7.315,-6.684,2353.268,,,,,-37.609,37.335,-6.684,2355.419,-37.609,24.135,-6.684,2329.088,,,,,6.479,12.65,0.0,2409.474,-6.872,12.65,0.0,2391.861,-6.872,-12.63,0.0,2345.732,6.479,-12.63,0.0,2356.458,,,,,,,,,22.469,-3.952,-15.346,2320.172,37.369,-3.952,-15.076,2348.731,37.369,45.572,-16.166,2389.198,22.977,45.572,-16.461,2355.96,22.977,28.482,-16.111,2330.427,37.367,28.482,-16.511,2345.167,6.915,-56.16,-16.151,2368.699,-2.794,-56.16,-15.911,2355.211,-2.794,-70.539,-15.931,2334.731,6.915,-70.539,-16.101,2340.122,-9.541,53.623,-17.031,2345.822,-20.557,64.708,-17.796,2365.175,-20.557,53.623,-17.501,2342.087,-9.541,42.539,-16.931,2332.064,42.14,-16.802,-15.136,2372.3,26.94,-16.802,-15.456,2353.542,26.94,-32.102,-15.456,2341.298,,,,,-25.359,-25.745,-7.329,2376.306,-37.255,-25.745,-7.364,2356.6,-37.255,-39.545,-7.339,2335.33,-25.359,-39.545,-7.279,2357.87,511,17,0.7314674895108234,4.049687463402443
3701,-25.359,5.885,-6.684,2461.045,-37.609,5.885,-6.684,2343.212,-37.609,-7.315,-6.684,2267.184,-25.359,-7.315,-6.684,2499.025,,,,,-37.609,37.335,-6.684,2355.76,,,,,-25.359,24.135,-6.684,2320.703,6.479,12.65,0.0,2310.594,-6.872,12.65,0.0,2369.408,-6.872,-12.63,0.0,2341.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.557,53.623,-17.501,2337.048,-9.541,42.539,-16.931,2350.859,42.14,-16.802,-15.136,2532.344,26.94,-16.802,-15.456,2359.892,26.94,-32.102,-15.456,2352.564,,,,,-25.359,-25.745,-7.329,2436.742,-37.255,-25.745,-7.364,2427.49,-37.255,-39.545,-7.339,2347.581,-25.359,-39.545,-7.279,2336.851,455,11,0.8573057285796146,4.225791184928671
3702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2345.592,,,,,-37.255,-39.545,-7.339,2347.756,,,,,256,1,0.9676105373056563,2.196496863634864
3703,-25.359,5.885,-6.684,2336.591,-37.609,5.885,-6.684,2350.005,-37.609,-7.315,-6.684,2363.031,-25.359,-7.315,-6.684,2202.842,-25.359,37.335,-6.684,2342.983,-37.609,37.335,-6.684,2332.49,,,,,,,,,6.479,12.65,0.0,2347.16,-6.872,12.65,0.0,2333.14,-6.872,-12.63,0.0,2405.038,,,,,,,,,,,,,,,,,,,,,37.369,45.572,-16.166,2316.174,22.977,45.572,-16.461,1765.029,22.977,28.482,-16.111,2355.245,37.367,28.482,-16.511,2366.873,6.915,-56.16,-16.151,2291.267,-2.794,-56.16,-15.911,2347.695,-2.794,-70.539,-15.931,2398.8,6.915,-70.539,-16.101,2323.639,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2347.424,26.94,-16.802,-15.456,2341.468,26.94,-32.102,-15.456,2393.921,42.14,-32.102,-14.686,2408.683,-25.359,-25.745,-7.329,1746.133,-37.255,-25.745,-7.364,2321.937,-37.255,-39.545,-7.339,2348.422,-25.359,-39.545,-7.279,2354.328,439,13,0.9936159431603718,1.8399260974524223
3704,-25.359,5.885,-6.684,2339.326,-37.609,5.885,-6.684,2366.752,-37.609,-7.315,-6.684,2325.986,-25.359,-7.315,-6.684,2357.81,-25.359,37.335,-6.684,2365.255,-37.609,37.335,-6.684,2348.545,-37.609,24.135,-6.684,2355.406,-25.359,24.135,-6.684,2383.596,6.479,12.65,0.0,2358.306,-6.872,12.65,0.0,2327.733,-6.872,-12.63,0.0,2345.449,6.479,-12.63,0.0,2373.677,37.369,10.956,-14.946,2353.259,22.469,10.956,-15.266,2314.746,,,,,37.369,-3.952,-15.076,2371.07,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2356.323,-2.794,-56.16,-15.911,2342.353,,,,,6.915,-70.539,-16.101,2370.096,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2376.351,26.94,-16.802,-15.456,2346.522,26.94,-32.102,-15.456,2360.707,42.14,-32.102,-14.686,2393.78,-25.359,-25.745,-7.329,2349.98,,,,,-37.255,-39.545,-7.339,2330.186,-25.359,-39.545,-7.279,2361.367,431,13,0.8489281481700419,2.7902578751633347
3705,-25.359,5.885,-6.684,2355.055,-37.609,5.885,-6.684,2327.705,-37.609,-7.315,-6.684,2347.89,-25.359,-7.315,-6.684,2370.863,-25.359,37.335,-6.684,2350.792,-37.609,37.335,-6.684,2349.142,-37.609,24.135,-6.684,2347.333,-25.359,24.135,-6.684,2371.84,6.479,12.65,0.0,2352.662,,,,,-6.872,-12.63,0.0,2361.269,6.479,-12.63,0.0,2383.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2347.733,-2.794,-56.16,-15.911,2328.517,-2.794,-70.539,-15.931,2350.645,6.915,-70.539,-16.101,2461.804,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2357.394,26.94,-16.802,-15.456,2339.05,26.94,-32.102,-15.456,2362.735,42.14,-32.102,-14.686,2387.329,-25.359,-25.745,-7.329,2348.872,-37.255,-25.745,-7.364,2333.684,-37.255,-39.545,-7.339,2356.721,-25.359,-39.545,-7.279,2374.517,423,11,0.7375761418928036,2.4464280125204514
3706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2356.265,-6.872,12.65,0.0,2325.212,-6.872,-12.63,0.0,2697.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2348.25,,,,,,,,,6.915,-70.539,-16.101,2330.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.359,-25.745,-7.329,2337.433,-37.255,-25.745,-7.364,2316.605,,,,,,,,,292,5,0.881216739331937,3.5653585959740166
3707,-25.359,5.885,-6.684,2351.625,,,,,-37.609,-7.315,-6.684,2303.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.977,45.572,-16.461,2352.274,22.977,28.482,-16.111,2334.788,37.367,28.482,-16.511,2367.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,3,0.9721483933608416,3.463256834732348
3708,-25.359,5.885,-6.684,2377.608,-37.609,5.885,-6.684,2352.517,-37.609,-7.315,-6.684,2335.631,-25.359,-7.315,-6.684,2367.608,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2351.69,-6.872,12.65,0.0,2352.012,-6.872,-12.63,0.0,2289.435,6.479,-12.63,0.0,2347.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2357.687,-2.794,-56.16,-15.911,2353.892,-2.794,-70.539,-15.931,2319.571,6.915,-70.539,-16.101,2340.811,,,,,,,,,,,,,,,,,,,,,26.94,-16.802,-15.456,2335.358,26.94,-32.102,-15.456,2387.612,42.14,-32.102,-14.686,2347.318,-25.359,-25.745,-7.329,2382.99,-37.255,-25.745,-7.364,2345.985,-37.255,-39.545,-7.339,2328.447,-25.359,-39.545,-7.279,2352.112,421,9,0.7436847942747838,3.744603910153834
3709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.369,10.956,-14.946,2357.015,22.469,10.956,-15.266,2331.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2142.038,26.94,-16.802,-15.456,2289.761,26.94,-32.102,-15.456,2323.586,42.14,-32.102,-14.686,2348.542,,,,,,,,,,,,,,,,,136,3,0.8475318847684464,2.358114352369539
3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.977,28.482,-16.111,2320.954,37.367,28.482,-16.511,2350.686,,,,,,,,,,,,,,,,,,,,,-20.557,64.708,-17.796,2347.092,-20.557,53.623,-17.501,2334.277,-9.541,42.539,-16.931,2356.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,3,0.8155923594569502,3.5496506327060673
3711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2348.786,-6.872,12.65,0.0,2328.832,-6.872,-12.63,0.0,1857.514,6.479,-12.63,0.0,2326.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.7637560806727186,3.5348153340641155
3712,-25.359,5.885,-6.684,2357.303,-37.609,5.885,-6.684,2347.51,-37.609,-7.315,-6.684,2360.02,-25.359,-7.315,-6.684,2379.951,-25.359,37.335,-6.684,2355.608,-37.609,37.335,-6.684,2341.744,-37.609,24.135,-6.684,2359.858,-25.359,24.135,-6.684,2412.407,6.479,12.65,0.0,2363.911,-6.872,12.65,0.0,2339.461,-6.872,-12.63,0.0,2381.324,6.479,-12.63,0.0,2401.495,37.369,10.956,-14.946,2363.941,22.469,10.956,-15.266,2348.731,22.469,-3.952,-15.346,2372.289,37.369,-3.952,-15.076,2391.494,,,,,,,,,,,,,,,,,6.915,-56.16,-16.151,2350.936,-2.794,-56.16,-15.911,2329.451,-2.794,-70.539,-15.931,2363.392,6.915,-70.539,-16.101,2364.276,,,,,,,,,,,,,,,,,42.14,-16.802,-15.136,2362.642,26.94,-16.802,-15.456,2341.379,26.94,-32.102,-15.456,2370.031,42.14,-32.102,-14.686,2389.345,-25.359,-25.745,-7.329,2373.517,-37.255,-25.745,-7.364,2322.112,-37.255,-39.545,-7.339,2377.475,-25.359,-39.545,-7.279,2364.915,431,13,0.7099999397112933,2.3816762972714622
3713,-25.359,5.885,-6.684,2353.417,-37.609,5.885,-6.684,2332.733,,,,,-25.359,-7.315,-6.684,2334.955,,,,,,,,,,,,,,,,,6.479,12.65,0.0,2397.419,-6.872,12.65,0.0,2371.99,-6.872,-12.63,0.0,2332.623,6.479,-12.63,0.0,2356.667,37.369,10.956,-14.946,2384.831,22.469,10.956,-15.266,2355.815,22.469,-3.952,-15.346,2335.817,37.369,-3.952,-15.076,2368.107,37.369,45.572,-16.166,2364.144,22.977,45.572,-16.461,2337.427,22.977,28.482,-16.111,2307.635,37.367,28.482,-16.511,2331.722,,,,,-2.794,-56.16,-15.911,2351.754,-2.794,-70.539,-15.931,2186.594,6.915,-70.539,-16.101,2339.632,-9.541,53.623,-17.031,2346.916,-20.557,64.708,-17.796,2356.536,-20.557,53.623,-17.501,2332.817,,,,,,,,,26.94,-16.802,-15.456,2346.641,,,,,42.14,-32.102,-14.686,2351.454,-25.359,-25.745,-7.329,2372.976,-37.255,-25.745,-7.364,2348.128,,,,,-25.359,-39.545,-7.279,2349.943,509,15,0.7895869536022347,3.8419932824151175
